unit	type	ident	Latitude	Longitude	y_proj	x_proj	comment	altitude	original order
T_UNIT	pool	M21 4m2	31.5206767	-109.0122758	3489019.825	688739.5953	18-MAY-15 12:37:16PM	1687.467285	660
T_UNIT	pool	M22 2m2	31.521204	-109.0127959	3489077.388	688689.1494	18-MAY-15 12:40:45PM	1688.428467	662
T_UNIT	pool	M23 2m2	31.52127617	-109.0132729	3489084.567	688643.7028	18-MAY-15 12:44:18PM	1686.505859	663
T_UNIT	pool	M24 2m2	31.52125756	-109.0132234	3489082.59	688648.4367	18-MAY-15 12:48:49PM	1688.428467	665
T_UNIT	pool	M24 4m2	31.5192356	-109.0075495	3488868.212	689191.3561	18-MAY-15 12:58:34PM	1681.218506	666
T_UNIT	pool	M25 1m2	31.51913183	-109.0051399	3488860.872	689420.4108	18-MAY-15 1:35:34PM	1679.05542	659
T_UNIT	pool	M26 1m2	31.51560774	-108.9921244	3488492.755	690663.672	18-MAY-15 2:15:58PM	1673.047363	667
T_UNIT	pool	M26 3m2	31.51546299	-108.9921615	3488476.642	690660.4395	18-MAY-15 2:16:58PM	1673.287842	668
T_UNIT	pool	M3 2m2	31.48912176	-108.9449635	3485639.402	695197.8702	16-MAY-15 1:20:38PM	1628.827148	610
T_UNIT	pool	M4m2	31.47058401	-109.0123027	3483466.294	688837.7415	12-MAY-15 3:07:21PM	1697.080322	590
T_UNIT	pool	M5 2m2	31.4919499	-108.9435374	3485955.487	695327.473	17-MAY-15 12:31:13PM	1627.14502	621
T_UNIT	pool	M7 2m2	31.50995079	-109.006194	3487841.197	689338.8228	17-MAY-15 3:05:19PM	1680.737793	626
T_UNIT	pool	M9 2m2	31.50988617	-109.0063867	3487833.7	689320.6504	17-MAY-15 3:07:04PM	1680.737793	628
T_UNIT	pool	PC2S1M	31.47277756	-109.0129709	3483708.329	688769.8436	12-MAY-15 3:33:49PM	1697.080322	594
T_UNIT	pool	PC2S2M	31.47025385	-109.0119179	3483430.354	688874.9619	12-MAY-15 3:00:32PM	1696.359375	589
T_UNIT	pool	S	31.47808976	-109.0158036	3484292.387	688490.0284	12-MAY-15 5:07:11PM	1720.151855	602
T_UNIT	pool	S 2m2	31.47095089	-109.0124291	3483506.75	688824.9941	12-MAY-15 3:24:39PM	1694.196289	593
T_UNIT	pool	S01	31.47720044	-109.0132889	3484198.119	688730.7461	12-MAY-15 4:33:05PM	1707.414307	598
T_UNIT	pool	S03	31.47760159	-109.0142905	3484240.869	688634.7718	12-MAY-15 4:54:19PM	1714.143311	600
T_UNIT	pool	S104	31.52083805	-109.012333	3489037.614	688733.8418	18-MAY-15 12:38:54PM	1684.102539	661
T_UNIT	pool	S112	31.49924526	-109.0190899	3486632.124	688135.4178	17-MAY-15 4:58:10PM	1720.151855	653
T_UNIT	pool	S121	31.51924213	-109.007557	3488868.923	689190.6344	18-MAY-15 1:00:17PM	1681.45874	657
T_UNIT	pool	S14	31.48680643	-108.947076	3485378.95	695001.9827	16-MAY-15 12:49:17PM	1635.796631	616
T_UNIT	pool	S22	31.51170345	-109.0031625	3488040.748	689623.2139	17-MAY-15 2:57:28PM	1675.931396	625
T_UNIT	pool	S32	31.50989137	-109.0062057	3487834.589	689337.8361	17-MAY-15 3:06:09PM	1681.218506	627
T_UNIT	pool	S42	31.50934503	-109.0070472	3487772.566	689259.0074	17-MAY-15 3:10:59PM	1683.141113	629
T_UNIT	pool	S52	31.50920372	-109.0069987	3487756.982	689263.9019	17-MAY-15 3:12:57PM	1684.343018	631
T_UNIT	pool	S61	31.50835589	-109.0083098	3487660.724	689141.0805	17-MAY-15 3:25:49PM	1684.583252	634
T_UNIT	pool	S82	31.50416946	-109.0155969	3487184.043	688457.3371	17-MAY-15 4:32:36PM	1709.096436	647
T_UNIT	pool	S92	31.50318895	-109.0173528	3487072.32	688292.515	17-MAY-15 4:44:08PM	1711.740234	651
E_unit	pool - mapping landmark	Started mappig	31.5205539	-109.0142603	3489002.793	688551.3752	17-MAY-15 4:12:31PM	1692.754395	456
E_unit	sedge	Sedge 76	31.50871002	-108.9913222	3487729.436	690753.8828	17-MAY-15 10:18:32AM	1681.218506	447
E_unit	sedge	Sedge 78	31.49212609	-108.9432753	3485975.487	695352.0064	17-MAY-15 12:35:40PM	1627.865967	449
E_unit	sedge	Sedge101	31.51133062	-109.0173435	3487974.957	688277.0769	17-MAY-15 3:24:09PM	1717.98877	455
E_unit	sedge	Sedge102	31.48428851	-109.0245096	3484964.672	687650.4686	18-MAY-15 1:05:09PM	1807.390625	459
E_unit	sedge	Sedge103	31.48371946	-109.0241807	3484902.148	687682.8533	18-MAY-15 3:18:17PM	1809.553467	471
E_unit	sedge	Sedge104	31.48479972	-109.0246164	3485021.164	687639.3025	18-MAY-15 3:28:27PM	1815.802246	475
J_UNIT	sedge	Sedge 6091	31.51208843	-108.9821084	3488120.063	691622.1341	17-MAY-15 9:34:29 Macie Pic	1653.821289	580
T_UNIT	sedge	Sedge?	31.50077571	-109.0180636	3486803.558	688229.8374	17-MAY-15 5:08:30PM	1717.267822	654
Rino_UNIT	tree core	DSC00011	31.47468033	-109.0131963	3483918.89	688744.6068	2015/05/12 20:56:31+00		1000
Rino_UNIT	tree core	DSC00012	31.47467488	-109.0132199	3483918.245	688742.3719	2015/05/12 20:56:42+00		1001
Rino_UNIT	tree core	DSC00013	31.47302222	-109.0366718	3483694.905	686517.3517	2015/05/13 19:28:30+00		1003
Rino_UNIT	tree core	DSC00014	31.47306296	-109.0366145	3483699.518	686522.7184	2015/05/13 19:29:45+00		1004
Rino_UNIT	tree core	DSC00015	31.47673708	-109.0243725	3484127.728	687678.5772	2015/05/13 21:31:39+00		1006
Rino_UNIT	tree core	DSC00016	31.47672141	-109.024425	3484125.901	687673.6231	2015/05/13 21:31:51+00		1007
Rino_UNIT	tree core	DSC00017	31.47763244	-109.0170466	3484239.551	688372.849	2015/05/14 19:21:46+00		1009
Rino_UNIT	tree core	DSC00018	31.4776337	-109.0170458	3484239.692	688372.9181	2015/05/14 19:21:54+00		1010
Rino_UNIT	tree core	DSC00019	31.49088708	-108.9377092	3485848.056	695883.3784	2015/05/15 15:20:47+00		1011
Rino_UNIT	tree core	DSC00020	31.49088909	-108.937727	3485848.247	695881.6781	2015/05/15 15:21:01+00		1012
Rino_UNIT	tree core	DSC00021	31.52613365	-108.9772884	3489685.635	692051.1842	2015/05/15 17:34:51+00		1014
Rino_UNIT	tree core	DSC00022	31.52637304	-108.9773662	3489712.039	692043.2994	2015/05/15 17:51:43+00		1015
Rino_UNIT	tree core	DSC00023	31.5256014	-108.9983476	3489589.887	690052.3761	2015/05/15 18:56:17+00		1017
Rino_UNIT	tree core	DSC00024	31.52562252	-108.9983424	3489592.238	690052.8347	2015/05/15 18:56:32+00		1018
Rino_UNIT	tree core	DSC00025	31.52560341	-108.9983507	3489590.105	690052.0854	2015/05/15 18:56:42+00		1019
Rino_UNIT	tree core	DSC00026	31.51625616	-108.9861129	3488575.122	691233.2945	2015/05/15 22:51:09+00		1020
Rino_UNIT	tree core	DSC00027	31.51626312	-108.9861283	3488575.866	691231.8155	2015/05/15 22:51:20+00		1021
Rino_UNIT	tree core	DSC00028	31.51622406	-108.9859489	3488571.849	691248.9389	2015/05/15 22:59:32+00		1022
Rino_UNIT	tree core	DSC00029	31.51622322	-108.9859459	3488571.762	691249.2272	2015/05/15 22:59:38+00		1023
Rino_UNIT	tree core	DSC00030	31.51661868	-108.9855428	3488616.308	691286.7041	2015/05/15 23:13:24+00		1024
Rino_UNIT	tree core	DSC00031	31.51661449	-108.9855423	3488615.844	691286.7604	2015/05/15 23:13:31+00		1025
Rino_UNIT	tree core	DSC00032	31.51840227	-108.9820929	3488820.076	691610.7147	2015/05/15 23:28:33+00		1026
Rino_UNIT	tree core	DSC00033	31.51837796	-108.9821133	3488817.345	691608.822	2015/05/15 23:28:48+00		1027
B_unit	turtle	T96	31.50623174	-109.0132713	3487416.679	688674.0964	5/11/15 12:57	1701.165771	139
E_unit	turtle	T1162	31.46972026	-109.0112772	3483372.301	688936.9151	12-MAY-15 2:36:32PM	1698.281738	386
E_unit	turtle	T2003.3	31.47692082	-109.0194868	3484156.469	688142.4207	12-MAY-15 12:42:10PM	1733.610107	376
E_unit	turtle	T2034	31.47748668	-109.0138765	3484228.841	688674.3363	12-MAY-15 4:43:44PM	1709.817383	395
E_unit	turtle	T2039	31.46895365	-109.0105803	3483288.512	689004.6738	12-MAY-15 2:20:24PM	1695.638184	384
E_unit	turtle	T204.2	31.48433327	-109.02449	3484969.667	687652.2427	18-MAY-15 2:02:34PM	1811.23584	466
E_unit	turtle	T2074	31.48976038	-108.9444564	3485711.106	695244.7274	17-MAY-15 1:09:10PM	1630.749756	445
E_unit	turtle	T2167	31.47692224	-109.0194544	3484156.683	688145.492	12-MAY-15 12:42:59PM	1733.850342	377
E_unit	turtle	T2180	31.48769148	-108.980939	3485417.335	691783.021	16-MAY-15 4:01:33PM	1687.947754	433
E_unit	turtle	T2181	31.48976583	-108.9444476	3485711.726	695245.5522	17-MAY-15 1:08:31PM	1629.788574	444
E_unit	turtle	T2346	31.48975477	-108.9444341	3485710.523	695246.8493	17-MAY-15 1:09:35PM	1630.509521	446
E_unit	turtle	T279	31.46927694	-109.0108065	3483323.964	688982.5353	12-MAY-15 2:26:13PM	1695.397949	385
E_unit	turtle	T92.3	31.51214761	-109.0166754	3488066.68	688338.887	17-MAY-15 3:18:34PM	1717.267822	454
J_UNIT	turtle	T2172	31.48897064	-108.9550145	3485604.794	694243.315	5/16/15 13:44	1642.525879	584
J_UNIT	turtle	T85.2	31.48322744	-109.0221876	3484851.015	687873.1979	5/14/15 15:48	1780.233643	585
T_UNIT	turtle	T1008	31.50382488	-109.0166848	3487143.971	688354.6942	17-MAY-15 5:27:59PM	1709.096436	656
T_UNIT	turtle	T1176	31.5038144	-109.0166991	3487142.785	688353.3538	17-MAY-15 5:27:39PM	1709.096436	655
T_UNIT	turtle	T1350	31.47469995	-109.0132392	3483920.99	688740.4898	12-MAY-15 4:15:16PM	1700.444824	597
T_UNIT	turtle	T1360	31.47742851	-109.0135997	3484222.869	688700.7579	12-MAY-15 4:40:43PM	1710.057861	599
T_UNIT	turtle	T1381	31.47106857	-109.0124617	3483519.741	688821.6595	12-MAY-15 3:23:59PM	1696.359375	592
T_UNIT	turtle	T2238	31.48573774	-108.9474411	3485259.819	694969.5205	16-MAY-15 12:28:23PM	1638.199951	615
T_UNIT	turtle	T2260	31.48574134	-108.9474287	3485260.241	694970.6916	16-MAY-15 12:27:42PM	1635.796631	614
B_unit	turtle pool	T3321 M1S2	31.47720069	-109.0246082	3484178.722	687655.257	5/13/15 17:03	1754.999268	244
E_unit	turtle pool	T1142 L	31.47692308	-109.0198279	3484156.135	688110.0109	12-MAY-15 12:07:29PM	1730.005127	370
J_UNIT	turtle pool	T1320 M 14.75m	31.48969073	-108.9529342	3485688.315	694439.452	5/16/15 12:29	1636.036865	583
T_UNIT	turtle pool	T1194 M	31.47372982	-109.0132374	3483813.442	688742.605	12-MAY-15 3:40:40PM	1701.886719	595
T_UNIT	turtle pool	T1270 M	31.4747152	-109.0132488	3483922.665	688739.5433	12-MAY-15 3:52:47PM	1702.126953	596
T_UNIT	turtle pool	T1310 M	31.47761316	-109.0170322	3484237.439	688374.2574	12-MAY-15 5:19:43PM	1724.477539	603
T_UNIT	turtle pool	T1347 M	31.4699117	-109.0114182	3483393.282	688923.134	12-MAY-15 2:51:34PM	1696.359375	588
T_UNIT	turtle pool	T1380 L	31.47103446	-109.0124351	3483516.004	688824.2528	12-MAY-15 3:23:19PM	1698.281738	591
T_UNIT	turtle pool	T3114 M	31.46949965	-109.01111	3483348.131	688953.2479	12-MAY-15 2:32:48PM	1695.638184	587
Rino_UNIT		31	31.51229102	-109.003266	3488105.71	689612.203	2015/05/10 20:59:21+00	1681.025146	703
Rino_UNIT		41	31.51174796	-109.003672	3488044.801	689574.7369	2015/05/10 21:08:21+00	1678.302002	711
Rino_UNIT		51	31.51172499	-109.003685	3488042.232	689573.5493	2015/05/10 21:09:19+00	1680.108398	714
Rino_UNIT		61	31.51166397	-109.003682	3488035.472	689573.9591	2015/05/10 21:11:01+00	1680.635254	717
Rino_UNIT		GG7	31.47645998	-109.012523	3484117.347	688805	2015/05/12 22:13:19+00	1680.483521	1002
E_unit		Grass101	31.48366867	-109.024058	3484896.727	687694.6131	18-MAY-15 3:20:39PM	1808.83252	473
E_unit		OakGrowth	31.51264809	-109.0012719	3488148.749	689800.8727	18-MAY-15 4:50:48PM	1686.505859	477
E_unit		Random	31.48353363	-109.0241127	3484881.663	687689.6908	18-MAY-15 1:37:24PM	1805.708252	462
E_unit		Robot	31.51515696	-109.017695	3488398.557	688236.0139	17-MAY-15 2:49:25PM	1709.096436	451
E_unit		RosemarySmell?	31.49978631	-109.0190696	3486692.142	688136.2606	18-MAY-15 4:08:20PM	1737.695557	476
E_unit		SummerAnnual	31.48366691	-109.0240422	3484896.559	687696.1217	18-MAY-15 3:21:02PM	1807.630859	474
