E_unit	user	Cont2 D 2m	31.48591334	-108.9473004	3485279.537	694982.5186	16-MAY-15 11:44:24AM	1636.036865
E_unit	user	S011	31.48604963	-108.9472454	3485294.745	694987.4597	16-MAY-15 11:45:21AM	1633.393311
E_unit	user	Cont3 U	31.48610981	-108.947172	3485301.548	694994.3106	16-MAY-15 11:46:48AM	1633.874023
E_unit	user	Cont3 D 1m	31.48626789	-108.9470866	3485319.226	695002.0971	16-MAY-15 11:47:55AM	1634.354736
E_unit	user	PC 2S 1M	31.48640963	-108.9470877	3485334.938	695001.6994	16-MAY-15 12:48:15PM	1634.354736
E_unit	user	PC 2S1	31.4865165	-108.9471298	3485346.711	694997.48	16-MAY-15 12:49:33PM	1636.036865
E_unit	user	PC 1S 1L14m2	31.48784671	-108.9458633	3485496.439	695115.0348	16-MAY-15 12:59:13PM	1636.277344
E_unit	user	S21	31.48782408	-108.9837962	3485427.041	691511.3039	16-MAY-15 3:35:21PM	1697.080322
E_unit	user	S31	31.4878167	-108.9836878	3485426.413	691521.6232	16-MAY-15 3:35:55PM	1697.560791
E_unit	user	PC 3S	31.4876007	-108.9834771	3485402.834	691542.0749	16-MAY-15 3:36:54PM	1696.599609
E_unit	user	S41	31.48754865	-108.9834381	3485397.131	691545.8918	16-MAY-15 3:37:21PM	1697.320557
E_unit	user	M 3m2	31.48717255	-108.9830787	3485356.064	691580.8047	16-MAY-15 3:38:51PM	1696.359375
E_unit	user	M2 3m2	31.48703459	-108.9827256	3485341.385	691614.6269	16-MAY-15 3:40:40PM	1697.080322
E_unit	user	M3 3m2	31.48712017	-108.9826151	3485351.066	691624.9558	16-MAY-15 3:43:14PM	1695.397949
E_unit	user	PC 1S 1M	31.48715914	-108.9820076	3485356.449	691682.5853	16-MAY-15 3:45:21PM	1694.677002
E_unit	user	S51	31.48724053	-108.9819164	3485365.631	691691.0832	16-MAY-15 3:48:21PM	1692.994629
E_unit	user	PC 2M	31.48733927	-108.9817299	3485376.904	691708.5997	16-MAY-15 3:48:59PM	1692.754395
E_unit	user	PC2 2S	31.48753247	-108.9812355	3485399.188	691755.18	16-MAY-15 3:52:08PM	1691.3125
E_unit	user	M 2m2	31.48770187	-108.9810136	3485418.357	691775.9126	16-MAY-15 3:53:38PM	1692.033447
E_unit	user	S6	31.48774789	-108.9809008	3485423.656	691786.537	16-MAY-15 3:56:35PM	1689.389893
E_unit	user	S7	31.48795844	-108.9807053	3485447.341	691804.6771	16-MAY-15 3:58:38PM	1690.351074
E_unit	user	S81	31.48800957	-108.9806236	3485453.152	691812.3368	16-MAY-15 4:00:12PM	1689.149414
E_unit	user	T2180	31.48769148	-108.980939	3485417.335	691783.021	16-MAY-15 4:01:33PM	1687.947754
E_unit	user	M 10m21	31.48835314	-108.9795931	3485493.046	691909.5332	16-MAY-15 4:09:28PM	1689.630127
E_unit	user	PC 2S1M	31.48827771	-108.9790154	3485485.694	691964.5688	16-MAY-15 4:11:03PM	1689.149414
E_unit	user	S91	31.48825239	-108.9779394	3485484.773	692066.8506	16-MAY-15 4:20:16PM	1688.90918
E_unit	user	PC2 2M	31.488313	-108.977679	3485491.947	692091.46	16-MAY-15 4:22:49PM	1687.467285
E_unit	user	L 24m2	31.488818	-108.9769876	3485549.147	692156.1144	16-MAY-15 4:27:04PM	1686.986572
E_unit	user	S103	31.48915722	-108.9768969	3485586.913	692164.0365	16-MAY-15 4:34:52PM	1687.467285
E_unit	user	S111	31.48957958	-108.9771532	3485633.289	692138.8218	16-MAY-15 4:38:16PM	1684.583252
E_unit	user	M 1.5m2	31.48985476	-108.9771631	3485663.78	692137.3193	16-MAY-15 4:41:33PM	1682.6604
E_unit	user	M4 3m2	31.49001603	-108.9772755	3485681.462	692126.3111	16-MAY-15 4:42:54PM	1682.6604
E_unit	user	Harvester 1	31.50407055	-108.9764331	3487241.098	692177.5833	16-MAY-15 6:02:33PM	1681.218506
E_unit	user	T2181	31.48976583	-108.9444476	3485711.726	695245.5522	17-MAY-15 1:08:31PM	1629.788574
E_unit	user	T2074	31.48976038	-108.9444564	3485711.106	695244.7274	17-MAY-15 1:09:10PM	1630.749756
